Time,Open,High,Low,Last,Change,%Chg,Volume
"04/30/2021 15:43",33861.13,33861.13,33845.23,33845.64,-15.85,-0.05%,967271
"04/30/2021 15:42",33865.31,33865.97,33856.43,33861.49,-3.66,-0.01%,1013356
"04/30/2021 15:41",33871.04,33871.34,33864.28,33865.15,-4.21,-0.01%,768403
"04/30/2021 15:40",33879.78,33879.78,33860.12,33869.36,-10.79,-0.03%,1066857
"04/30/2021 15:39",33883.16,33887.32,33879.65,33880.15,-3.27,-0.01%,705386
"04/30/2021 15:38",33894.74,33896.69,33882.97,33883.42,-11.61,-0.03%,956706
"04/30/2021 15:37",33898.28,33903.11,33895.03,33895.03,-3.43,-0.01%,839174
"04/30/2021 15:36",33886.99,33900.58,33886.99,33898.46,11.21,+0.03%,854329
"04/30/2021 15:35",33883.11,33890.63,33879.43,33887.25,4.1,+0.01%,720060
"04/30/2021 15:34",33877.04,33888.74,33877.04,33883.15,6.66,+0.02%,1032821
"04/30/2021 15:33",33885.7,33885.95,33876.49,33876.49,-9.7,-0.03%,737702
"04/30/2021 15:32",33891.73,33891.73,33884.37,33886.19,-4.2,-0.01%,948198
"04/30/2021 15:31",33898.93,33898.95,33888.24,33890.39,-8.77,-0.03%,900252
"04/30/2021 15:30",33896.9,33903.72,33895.12,33899.16,3.54,+0.01%,949163
"04/30/2021 15:29",33888.66,33897.46,33886.67,33895.62,7.65,+0.02%,818644
"04/30/2021 15:28",33893.21,33894.85,33887.97,33887.97,-5.87,-0.02%,635003
"04/30/2021 15:27",33889.1,33896.43,33889.1,33893.84,4.39,+0.01%,726487
"04/30/2021 15:26",33879.31,33889.45,33878.37,33889.45,10.15,+0.03%,640538
"04/30/2021 15:25",33873.29,33886.49,33873.29,33879.3,6.51,+0.02%,774537
"04/30/2021 15:24",33871.48,33875.71,33867.61,33872.79,1.24,0.00%,624818
"04/30/2021 15:23",33861.16,33875.12,33859.53,33871.55,10.34,+0.03%,789290
"04/30/2021 15:22",33853.87,33863.09,33853.87,33861.21,7.73,+0.02%,656926
"04/30/2021 15:21",33844.38,33853.48,33844.2,33853.48,9.33,+0.03%,788252
"04/30/2021 15:20",33840.12,33846.13,33837.12,33844.15,4.32,+0.01%,636878
"04/30/2021 15:19",33837.38,33839.83,33835.74,33839.83,2.51,+0.01%,633331
"04/30/2021 15:18",33842.56,33844.96,33837.02,33837.32,-4.87,-0.01%,490571
"04/30/2021 15:17",33840.97,33846.06,33837.7,33842.19,1.6,0.00%,1014291
"04/30/2021 15:16",33838.68,33842.74,33836.6,33840.59,2.01,+0.01%,592834
"04/30/2021 15:15",33843.62,33843.64,33838.24,33838.58,-5.93,-0.02%,621456
"04/30/2021 15:14",33848.49,33850.51,33844.51,33844.51,-3.62,-0.01%,574613
"04/30/2021 15:13",33854.69,33857.02,33847.96,33848.13,-6.59,-0.02%,714662
"04/30/2021 15:12",33861.64,33862.58,33852.91,33854.72,-6.49,-0.02%,520643
"04/30/2021 15:11",33848.13,33863.15,33846.27,33861.21,13.24,+0.04%,779903
"04/30/2021 15:10",33841.14,33848.71,33836.56,33847.97,6.63,+0.02%,542053
"04/30/2021 15:09",33833.18,33844.81,33833.18,33841.34,8.23,+0.02%,506404
"04/30/2021 15:08",33848.96,33849.55,33832.6,33833.11,-16.41,-0.05%,824145
"04/30/2021 15:07",33854.15,33854.21,33848.25,33849.52,-4.12,-0.01%,633098
"04/30/2021 15:06",33847.06,33854.73,33846.94,33853.64,6.31,+0.02%,398076
"04/30/2021 15:05",33849.52,33858.17,33847.33,33847.33,-2.29,-0.01%,628469
"04/30/2021 15:04",33859.38,33865.06,33846.65,33849.62,-9.93,-0.03%,863376
"04/30/2021 15:03",33866.1,33866.1,33859.49,33859.55,-6.36,-0.02%,573711
"04/30/2021 15:02",33870.5,33874.4,33864,33865.91,-4.91,-0.01%,605220
"04/30/2021 15:01",33886.86,33886.86,33870.77,33870.82,-14.63,-0.04%,614526
"04/30/2021 15:00",33857.09,33885.45,33857.09,33885.45,29.4,+0.09%,923869
"04/30/2021 14:59",33865.54,33869.78,33854.59,33856.05,-9.46,-0.03%,637663
"04/30/2021 14:58",33863.17,33866.69,33862.91,33865.51,2.29,+0.01%,392912
"04/30/2021 14:57",33867.69,33871.87,33863.22,33863.22,-4.54,-0.01%,400477
"04/30/2021 14:56",33873.68,33873.68,33864.59,33867.76,-6.52,-0.02%,554259
"04/30/2021 14:55",33879.45,33884.91,33874.28,33874.28,-3.48,-0.01%,568626
"04/30/2021 14:54",33876.79,33878.03,33873.13,33877.76,0.42,0.00%,406150
"04/30/2021 14:53",33876.28,33882.59,33876.28,33877.34,0.87,0.00%,455176
"04/30/2021 14:52",33872.06,33877.33,33869.62,33876.47,4.38,+0.01%,419060
"04/30/2021 14:51",33865.96,33872.47,33865.71,33872.09,5.08,+0.01%,569204
"04/30/2021 14:50",33871.3,33871.3,33864.06,33867.01,-4.13,-0.01%,666261
"04/30/2021 14:49",33870.64,33872.82,33869.04,33871.14,0.5,0.00%,460380
"04/30/2021 14:48",33873.05,33874.2,33870.63,33870.64,-2.73,-0.01%,477961
"04/30/2021 14:47",33871.74,33874.14,33870.28,33873.37,1.68,0.00%,365991
"04/30/2021 14:46",33881.98,33881.98,33871.28,33871.69,-10.42,-0.03%,529642
"04/30/2021 14:45",33888.52,33889.02,33881.53,33882.11,-6.41,-0.02%,459988
"04/30/2021 14:44",33880.85,33889.8,33880.1,33888.52,7.65,+0.02%,421514
"04/30/2021 14:43",33882.47,33884.45,33880.87,33880.87,-1.43,0.00%,505975
"04/30/2021 14:42",33880.51,33883.87,33880.26,33882.3,2.15,+0.01%,465668
"04/30/2021 14:41",33877.13,33883.84,33876.76,33880.15,2.98,+0.01%,594369
"04/30/2021 14:40",33874.32,33879.05,33872.3,33877.17,2.86,+0.01%,440331
"04/30/2021 14:39",33879.54,33880.97,33874.31,33874.31,-5.28,-0.02%,435736
"04/30/2021 14:38",33885.89,33885.89,33877.03,33879.59,-6.58,-0.02%,799212
"04/30/2021 14:37",33876.01,33887.99,33876.01,33886.17,9.74,+0.03%,532966
"04/30/2021 14:36",33882.09,33882.23,33874.79,33876.43,-5.3,-0.02%,618508
"04/30/2021 14:35",33879.62,33882.73,33878.58,33881.73,2.7,+0.01%,431111
"04/30/2021 14:34",33880.14,33883.16,33878.28,33879.03,-1.21,0.00%,496514
"04/30/2021 14:33",33876.37,33880.91,33876.37,33880.24,4.82,+0.01%,619680
"04/30/2021 14:32",33873.9,33875.42,33869.93,33875.42,1.49,0.00%,449777
"04/30/2021 14:31",33875,33875.34,33869.17,33873.93,-1.3,0.00%,648213
"04/30/2021 14:30",33881.33,33881.33,33873.8,33875.23,-6.07,-0.02%,641781
"04/30/2021 14:29",33879.4,33884.08,33877.55,33881.3,1.54,0.00%,500692
"04/30/2021 14:28",33870.95,33879.95,33869.53,33879.76,8.97,+0.03%,503328
"04/30/2021 14:27",33868.47,33871.71,33868.18,33870.79,2.45,+0.01%,526304
"04/30/2021 14:26",33859.81,33868.34,33854.96,33868.34,8.62,+0.03%,800293
"04/30/2021 14:25",33862.77,33866.27,33859.72,33859.72,-2.95,-0.01%,362757
"04/30/2021 14:24",33865.6,33865.6,33858.75,33862.67,-3.56,-0.01%,395106
"04/30/2021 14:23",33871.51,33871.51,33866.23,33866.23,-5.15,-0.02%,352257
"04/30/2021 14:22",33865.04,33871.48,33865.04,33871.38,7.68,+0.02%,358524
"04/30/2021 14:21",33865.77,33871.53,33861.31,33863.7,-1.48,0.00%,384240
"04/30/2021 14:20",33866.59,33866.94,33856.73,33865.18,-1.24,0.00%,951168
"04/30/2021 14:19",33862.69,33867.91,33862.41,33866.42,3.48,+0.01%,336801
"04/30/2021 14:18",33858.58,33863.94,33856.63,33862.94,4.07,+0.01%,378674
"04/30/2021 14:17",33851.87,33861.89,33851.86,33858.87,7.24,+0.02%,544456
"04/30/2021 14:16",33849.45,33853.51,33847.22,33851.63,1.76,+0.01%,439710
"04/30/2021 14:15",33847.87,33849.9,33844.4,33849.87,1.95,+0.01%,414199
"04/30/2021 14:14",33841.47,33847.92,33841.38,33847.92,6.44,+0.02%,280608
"04/30/2021 14:13",33840.7,33841.49,33836.89,33841.48,0.74,0.00%,603055
"04/30/2021 14:12",33845.38,33846.98,33840.44,33840.74,-4.71,-0.01%,342869
"04/30/2021 14:11",33832.2,33845.45,33831.09,33845.45,13.5,+0.04%,461561
"04/30/2021 14:10",33833.26,33833.89,33826.49,33831.95,-0.77,0.00%,517906
"04/30/2021 14:09",33824.48,33832.78,33820.98,33832.72,7.95,+0.02%,425395
"04/30/2021 14:08",33830,33830.51,33824.77,33824.77,-5.18,-0.02%,330196
"04/30/2021 14:07",33830.08,33830.87,33824.25,33829.95,-0.44,0.00%,472664
"04/30/2021 14:06",33832.23,33837.19,33830.39,33830.39,-1.94,-0.01%,505317
"04/30/2021 14:05",33816.59,33832.71,33816.59,33832.33,15.78,+0.05%,527342
"04/30/2021 14:04",33815.22,33820.8,33813.76,33816.55,0.69,0.00%,616409
"04/30/2021 14:03",33833.32,33835.45,33815.74,33815.86,-17.58,-0.05%,514639
"04/30/2021 14:02",33846.6,33846.6,33826.07,33833.44,-13.39,-0.04%,862665
"04/30/2021 14:01",33838.67,33847.19,33834.57,33846.83,8.2,+0.02%,775841
"04/30/2021 14:00",33828.02,33838.79,33825.83,33838.63,11.21,+0.03%,741107
"04/30/2021 13:59",33822.71,33827.42,33817.99,33827.42,4.74,+0.01%,545700
"04/30/2021 13:58",33824.36,33826.34,33818.3,33822.68,-1.8,-0.01%,678997
"04/30/2021 13:57",33827.05,33829.1,33824.48,33824.48,-2.77,-0.01%,409427
"04/30/2021 13:56",33833.35,33834.59,33826.97,33827.25,-5.57,-0.02%,477741
"04/30/2021 13:55",33839.67,33839.67,33828.47,33832.82,-7.66,-0.02%,815041
"04/30/2021 13:54",33840.78,33848.12,33839.9,33840.48,0.61,0.00%,651271
"04/30/2021 13:53",33854.36,33854.36,33836.7,33839.87,-16.64,-0.05%,1015240
"04/30/2021 13:52",33871.33,33871.33,33856.51,33856.51,-14.78,-0.04%,577067
"04/30/2021 13:51",33869.99,33874.08,33869.66,33871.29,1.34,0.00%,362976
"04/30/2021 13:50",33878.1,33878.1,33868.87,33869.95,-8.15,-0.02%,424250
"04/30/2021 13:49",33870.86,33879.8,33869.08,33878.1,7.11,+0.02%,509284
"04/30/2021 13:48",33876.7,33878.24,33867.92,33870.99,-5.72,-0.02%,588403
"04/30/2021 13:47",33884.32,33884.32,33874.93,33876.71,-7.55,-0.02%,605158
"04/30/2021 13:46",33893.09,33893.62,33883.36,33884.26,-8.85,-0.03%,657043
"04/30/2021 13:45",33900.92,33900.92,33889.07,33893.11,-7.88,-0.02%,688207
"04/30/2021 13:44",33899.21,33902.23,33894.2,33900.99,1.8,+0.01%,528529
"04/30/2021 13:43",33905.5,33909.26,33899.19,33899.19,-6.3,-0.02%,415931
"04/30/2021 13:42",33911.24,33911.24,33904.75,33905.49,-5.86,-0.02%,345971
"04/30/2021 13:41",33911.47,33913.84,33909.96,33911.35,-0.13,0.00%,406114
"04/30/2021 13:40",33913.51,33913.51,33908.05,33911.48,-1.96,-0.01%,397045
"04/30/2021 13:39",33907.72,33915.89,33907.27,33913.44,5.82,+0.02%,675509
"04/30/2021 13:38",33910.36,33910.36,33905.12,33907.62,-2.83,-0.01%,358154
"04/30/2021 13:37",33910.88,33911.71,33905.84,33910.45,-0.46,0.00%,444498
"04/30/2021 13:36",33907.27,33910.91,33904.83,33910.91,3.7,+0.01%,499019
"04/30/2021 13:35",33905.46,33908.47,33904.06,33907.21,1.97,+0.01%,414875
"04/30/2021 13:34",33908.18,33908.18,33902.29,33905.24,-2.77,-0.01%,373217
"04/30/2021 13:33",33908.6,33911.4,33908.01,33908.01,0.89,0.00%,626772
"04/30/2021 13:32",33904.65,33907.12,33902.37,33907.12,2.24,+0.01%,399553
"04/30/2021 13:31",33899.58,33905.44,33899.02,33904.88,5.44,+0.02%,482643
"04/30/2021 13:30",33898.59,33900.4,33897.48,33899.44,1.14,0.00%,474731
"04/30/2021 13:29",33890.2,33898.3,33890.2,33898.3,7.11,+0.02%,498510
"04/30/2021 13:28",33879.83,33892.64,33879.83,33891.19,11.25,+0.03%,702286
"04/30/2021 13:27",33880,33880.3,33877.73,33879.94,-0.16,0.00%,498963
"04/30/2021 13:26",33873.22,33880.1,33872.51,33880.1,7.24,+0.02%,388913
"04/30/2021 13:25",33875.18,33875.77,33872.17,33872.86,-2.12,-0.01%,427063
"04/30/2021 13:24",33867.55,33875.23,33866.85,33874.98,8.74,+0.03%,480715
"04/30/2021 13:23",33862.42,33866.73,33862.42,33866.24,3.92,+0.01%,320671
"04/30/2021 13:22",33859.29,33864.19,33858.55,33862.32,2.93,+0.01%,323278
"04/30/2021 13:21",33853.38,33860.53,33853,33859.39,5.86,+0.02%,392989
"04/30/2021 13:20",33850.87,33855.5,33849.43,33853.53,2.63,+0.01%,385991
"04/30/2021 13:19",33851.21,33852.26,33848.86,33850.9,-0.04,0.00%,302349
"04/30/2021 13:18",33854.61,33855.88,33850.71,33850.94,-3.52,-0.01%,272107
"04/30/2021 13:17",33853.61,33854.71,33850.36,33854.46,0.37,0.00%,415689
"04/30/2021 13:16",33857.47,33858.01,33851.19,33854.09,-3.12,-0.01%,388787
"04/30/2021 13:15",33856.6,33861.26,33855.5,33857.21,0.67,0.00%,347332
"04/30/2021 13:14",33862.39,33862.39,33853.8,33856.54,-5.88,-0.02%,419698
"04/30/2021 13:13",33864.75,33866.2,33861.89,33862.42,-2.27,-0.01%,322019
"04/30/2021 13:12",33852.8,33864.88,33851.15,33864.69,11.79,+0.03%,468987
"04/30/2021 13:11",33861.51,33861.98,33852.87,33852.9,-8.33,-0.02%,560299
"04/30/2021 13:10",33868.98,33869.24,33860.82,33861.23,-7.44,-0.02%,362396
"04/30/2021 13:09",33866.63,33869.92,33863.93,33868.67,2.06,+0.01%,255198
"04/30/2021 13:08",33864.79,33868.74,33864.38,33866.61,1.87,+0.01%,375532
"04/30/2021 13:07",33856.93,33865.01,33856.93,33864.74,7.84,+0.02%,362133
"04/30/2021 13:06",33849.84,33857.18,33847.8,33856.9,6.83,+0.02%,628958
"04/30/2021 13:05",33848.75,33852.35,33848.09,33850.07,1.09,0.00%,393466
"04/30/2021 13:04",33844.49,33848.98,33842.73,33848.98,4.89,+0.01%,336329
"04/30/2021 13:03",33844.28,33845.52,33842.95,33844.09,-0.17,0.00%,793745
"04/30/2021 13:02",33847.8,33847.8,33844.26,33844.26,-3.58,-0.01%,460630
"04/30/2021 13:01",33842.84,33848.86,33841.82,33847.84,3.75,+0.01%,337027
"04/30/2021 13:00",33851.08,33852.46,33843.15,33844.09,-7.03,-0.02%,371738
"04/30/2021 12:59",33841.13,33853.3,33841.13,33851.12,10.61,+0.03%,519473
"04/30/2021 12:58",33838.69,33840.62,33836.71,33840.51,1.68,0.00%,359984
"04/30/2021 12:57",33827.69,33839.09,33827.69,33838.83,11.62,+0.03%,427476
"04/30/2021 12:56",33828.86,33832.36,33825.31,33827.21,-1.59,0.00%,542276
"04/30/2021 12:55",33838.74,33839.09,33828.56,33828.8,-10.2,-0.03%,543338
"04/30/2021 12:54",33849.17,33849.17,33838.61,33839,-10.08,-0.03%,445238
"04/30/2021 12:53",33850.02,33853.88,33848.07,33849.08,-1.44,0.00%,370889
"04/30/2021 12:52",33852.35,33853,33849.87,33850.52,-1.71,-0.01%,559127
"04/30/2021 12:51",33854.94,33856.35,33851.7,33852.23,-2.48,-0.01%,277267
"04/30/2021 12:50",33848.31,33855.38,33847.89,33854.71,6.67,+0.02%,368596
"04/30/2021 12:49",33848.49,33849.7,33847.27,33848.04,-0.26,0.00%,307836
"04/30/2021 12:48",33843.72,33848.96,33843.72,33848.3,4.58,+0.01%,421979
"04/30/2021 12:47",33849.13,33849.22,33843.54,33843.72,-5.24,-0.02%,376037
"04/30/2021 12:46",33857.08,33857.08,33848.96,33848.96,-8.15,-0.02%,483779
"04/30/2021 12:45",33849.77,33858.46,33849.56,33857.11,7.42,+0.02%,526574
"04/30/2021 12:44",33847.09,33851.02,33844.06,33849.69,2.31,+0.01%,510287
"04/30/2021 12:43",33850.34,33851.88,33846.89,33847.38,-2.81,-0.01%,496068
"04/30/2021 12:42",33849.03,33850.78,33846.23,33850.19,1.36,0.00%,375403
"04/30/2021 12:41",33840.17,33848.83,33840.02,33848.83,8.82,+0.03%,461332
"04/30/2021 12:40",33845.39,33846.31,33839.85,33840.01,-5.28,-0.02%,384400
"04/30/2021 12:39",33837,33846.39,33835.89,33845.29,8.38,+0.02%,420918
"04/30/2021 12:38",33836.72,33838.41,33834.63,33836.91,-0.56,0.00%,463471
"04/30/2021 12:37",33848.39,33848.39,33835.73,33837.47,-11.08,-0.03%,454711
"04/30/2021 12:36",33851.75,33851.75,33846.3,33848.55,-3.1,-0.01%,502941
"04/30/2021 12:35",33851.49,33854.78,33850.19,33851.65,-0.01,0.00%,505727
"04/30/2021 12:34",33853.31,33853.31,33844.75,33851.66,-1.7,-0.01%,640413
"04/30/2021 12:33",33849.77,33853.59,33847.34,33853.36,4.2,+0.01%,337456
"04/30/2021 12:32",33845.14,33849.87,33839.89,33849.16,3.27,+0.01%,387694
"04/30/2021 12:31",33856.85,33856.85,33845.89,33845.89,-11,-0.03%,403330
"04/30/2021 12:30",33855.48,33857.61,33847.57,33856.89,1.99,+0.01%,447945
"04/30/2021 12:29",33851.14,33857.33,33850.83,33854.9,4.42,+0.01%,313788
"04/30/2021 12:28",33853.03,33854.34,33849.87,33850.48,-2.58,-0.01%,381549
"04/30/2021 12:27",33849.53,33855,33849.53,33853.06,3.07,+0.01%,320509
"04/30/2021 12:26",33850.53,33850.94,33843.84,33849.99,-0.38,0.00%,353198
"04/30/2021 12:25",33849.77,33851.44,33847.34,33850.37,0.53,0.00%,293608
"04/30/2021 12:24",33852.43,33852.43,33846.71,33849.84,-2.11,-0.01%,358223
"04/30/2021 12:23",33852.92,33856.71,33851.27,33851.95,-0.91,0.00%,562110
"04/30/2021 12:22",33854.42,33854.73,33850.23,33852.86,-1.41,0.00%,493990
"04/30/2021 12:21",33853.48,33858.24,33853.48,33854.27,0.84,0.00%,364558
"04/30/2021 12:20",33845.22,33853.43,33842.07,33853.43,8.28,+0.02%,428907
"04/30/2021 12:19",33836.61,33845.41,33836.61,33845.15,8.14,+0.02%,358587
"04/30/2021 12:18",33837.73,33839.12,33834.47,33837.01,-0.53,0.00%,425400
"04/30/2021 12:17",33848.95,33849.09,33837.54,33837.54,-11.68,-0.03%,544339
"04/30/2021 12:16",33857.27,33858.82,33848.95,33849.22,-7.94,-0.02%,367921
"04/30/2021 12:15",33857.64,33857.64,33854.6,33857.16,0.03,0.00%,321419
"04/30/2021 12:14",33856.73,33857.72,33853.8,33857.13,0.35,0.00%,377421
"04/30/2021 12:13",33861.13,33863.32,33856.72,33856.78,-4.16,-0.01%,447602
"04/30/2021 12:12",33857.14,33860.94,33855.96,33860.94,4.06,+0.01%,323270
"04/30/2021 12:11",33858.73,33862.59,33856.81,33856.88,-1.58,0.00%,389556
"04/30/2021 12:10",33850.8,33860.54,33849.73,33858.46,7.49,+0.02%,456285
"04/30/2021 12:09",33853.4,33861.03,33849.87,33850.97,-2.65,-0.01%,471666
"04/30/2021 12:08",33855.01,33856.31,33852.48,33853.62,-1.56,0.00%,429890
"04/30/2021 12:07",33848.83,33860.23,33845.13,33855.18,6.21,+0.02%,477049
"04/30/2021 12:06",33846.48,33852.06,33844.94,33848.97,2.9,+0.01%,466395
"04/30/2021 12:05",33845.53,33847.72,33843.92,33846.07,0.74,0.00%,372723
"04/30/2021 12:04",33848.59,33850.16,33844.82,33845.33,-3.44,-0.01%,394679
"04/30/2021 12:03",33846.13,33849.72,33845.09,33848.77,2.54,+0.01%,386905
"04/30/2021 12:02",33850.91,33850.91,33844.09,33846.23,-5.03,-0.01%,695534
"04/30/2021 12:01",33846.43,33851.75,33846.43,33851.26,4.61,+0.01%,411146
"04/30/2021 12:00",33850.09,33852.96,33845.11,33846.65,-3.28,-0.01%,443226
"04/30/2021 11:59",33844.51,33849.93,33844.15,33849.93,4.85,+0.01%,469486
"04/30/2021 11:58",33854.65,33854.75,33844.81,33845.08,-9.1,-0.03%,554286
"04/30/2021 11:57",33855.52,33856.28,33853.15,33854.18,-1.2,0.00%,391095
"04/30/2021 11:56",33846.48,33856.91,33846.18,33855.38,9.37,+0.03%,345849
"04/30/2021 11:55",33848.39,33848.8,33843.59,33846.01,-2.48,-0.01%,348425
"04/30/2021 11:54",33834.59,33849.4,33834.56,33848.49,14.28,+0.04%,435208
"04/30/2021 11:53",33830.09,33835.61,33829.89,33834.21,3.76,+0.01%,345518
"04/30/2021 11:52",33829.92,33835.52,33828.23,33830.45,0.4,0.00%,384585
"04/30/2021 11:51",33834.25,33838.69,33830.05,33830.05,-4.04,-0.01%,362693
"04/30/2021 11:50",33847.21,33848.07,33830.57,33834.09,-13.42,-0.04%,765057
"04/30/2021 11:49",33846.79,33849.1,33844.23,33847.51,1.1,0.00%,379069
"04/30/2021 11:48",33838.52,33847.08,33837.54,33846.41,7.76,+0.02%,533424
"04/30/2021 11:47",33833.84,33838.74,33833.84,33838.65,5.06,+0.01%,363927
"04/30/2021 11:46",33828.95,33833.59,33827.09,33833.59,4.33,+0.01%,400617
"04/30/2021 11:45",33823.14,33829.37,33819.32,33829.26,6.15,+0.02%,381630
"04/30/2021 11:44",33822.55,33825.07,33819.88,33823.11,0.72,0.00%,360633
"04/30/2021 11:43",33820.11,33826.14,33818.95,33822.39,2.63,+0.01%,395510
"04/30/2021 11:42",33821.17,33821.75,33814.94,33819.76,-1.33,0.00%,529949
"04/30/2021 11:41",33818.63,33822.3,33817.94,33821.09,2.36,+0.01%,500043
"04/30/2021 11:40",33824.11,33824.11,33815.92,33818.73,-5.73,-0.02%,455791
"04/30/2021 11:39",33822.19,33824.82,33820,33824.46,2.48,+0.01%,412699
"04/30/2021 11:38",33830.37,33830.48,33818.86,33821.98,-8.15,-0.02%,520282
"04/30/2021 11:37",33819.42,33831.5,33817.43,33830.13,12.46,+0.04%,456416
"04/30/2021 11:36",33808.37,33817.67,33804.13,33817.67,9.08,+0.03%,519950
"04/30/2021 11:35",33811.06,33811.64,33804.25,33808.59,-1.84,-0.01%,440719
"04/30/2021 11:34",33812.64,33813.19,33805.72,33810.43,-3.42,-0.01%,455266
"04/30/2021 11:33",33808.19,33816.49,33807.41,33813.85,4.53,+0.01%,531002
"04/30/2021 11:32",33793.66,33812.89,33792.76,33809.32,15.28,+0.05%,741394
"04/30/2021 11:31",33786.92,33794.04,33786.27,33794.04,6.17,+0.02%,572283
"04/30/2021 11:30",33804.45,33804.45,33784.96,33787.87,-17.04,-0.05%,663800
"04/30/2021 11:29",33809.95,33811.75,33802.63,33804.91,-4.95,-0.01%,844466
"04/30/2021 11:28",33824.15,33824.65,33809.86,33809.86,-14.43,-0.04%,450607
"04/30/2021 11:27",33816.35,33824.96,33813.42,33824.29,9.1,+0.03%,583829
"04/30/2021 11:26",33805.88,33815.19,33799.15,33815.19,9.4,+0.03%,504853
"04/30/2021 11:25",33825.23,33825.25,33805.79,33805.79,-19.52,-0.06%,540062
"04/30/2021 11:24",33832.28,33832.88,33824.77,33825.31,-6.74,-0.02%,338146
"04/30/2021 11:23",33835.58,33841.59,33829.29,33832.05,-2.69,-0.01%,528547
"04/30/2021 11:22",33834.43,33841.71,33833.97,33834.74,1.08,0.00%,487180
"04/30/2021 11:21",33817.33,33840.48,33817.04,33833.66,16.83,+0.05%,633423
"04/30/2021 11:20",33807.78,33816.83,33801.23,33816.83,8.54,+0.03%,748731
"04/30/2021 11:19",33811.95,33812.55,33803.57,33808.29,-3.62,-0.01%,513077
"04/30/2021 11:18",33801.9,33812.28,33801.9,33811.91,11.22,+0.03%,517377
"04/30/2021 11:17",33801.74,33806.92,33798.69,33800.69,-0.33,0.00%,754439
"04/30/2021 11:16",33815.72,33817.07,33795.5,33801.02,-14.59,-0.04%,647257
"04/30/2021 11:15",33830.11,33830.11,33808.99,33815.61,-14.6,-0.04%,796036
"04/30/2021 11:14",33840.69,33841.56,33829.02,33830.21,-10.64,-0.03%,479237
"04/30/2021 11:13",33836.46,33843.67,33835.9,33840.85,4.88,+0.01%,509266
