Time,Open,High,Low,Last,Change,%Chg,Volume
"01/29/2021 15:04",30139.01,30143.08,30135.3,30138.16,-0.36,0.00%,787465
"01/29/2021 15:03",30120.33,30138.52,30116.38,30138.52,18.76,+0.06%,816333
"01/29/2021 15:02",30120.12,30139.7,30114.03,30119.76,-0.81,0.00%,1094242
"01/29/2021 15:01",30089.93,30121.09,30083.07,30120.57,31.13,+0.10%,1271909
"01/29/2021 15:00",30035.75,30095.72,30035.75,30089.44,56.14,+0.19%,1353963
"01/29/2021 14:59",30049.06,30051.67,30032.88,30033.3,-16,-0.05%,812109
"01/29/2021 14:58",30040.11,30051.19,30040.11,30049.3,11.1,+0.04%,615914
"01/29/2021 14:57",30061.68,30061.68,30030.54,30038.2,-23.69,-0.08%,779886
"01/29/2021 14:56",30046.79,30065.76,30046.79,30061.89,16.77,+0.06%,854134
"01/29/2021 14:55",30032.86,30045.12,30016.17,30045.12,11.96,+0.04%,680674
"01/29/2021 14:54",30050.15,30053.1,30029.66,30033.16,-16.6,-0.06%,723594
"01/29/2021 14:53",30056.1,30057.05,30048.42,30049.76,-6.35,-0.02%,500103
"01/29/2021 14:52",30055.5,30056.11,30038.95,30056.11,0.27,0.00%,625554
"01/29/2021 14:51",30060.43,30067.09,30049.88,30055.84,-3.38,-0.01%,612771
"01/29/2021 14:50",30028.43,30059.22,30028.06,30059.22,30.83,+0.10%,756248
"01/29/2021 14:49",30045.41,30045.51,30017.51,30028.39,-17.53,-0.06%,745332
"01/29/2021 14:48",30046.41,30048.56,30043.05,30045.92,-0.84,0.00%,632038
"01/29/2021 14:47",30039.8,30046.76,30033.06,30046.76,7.23,+0.02%,636461
"01/29/2021 14:46",30033.82,30040.01,30028.61,30039.53,5.42,+0.02%,547080
"01/29/2021 14:45",30028.57,30040.9,30018.55,30034.11,5.84,+0.02%,815512
"01/29/2021 14:44",30041.05,30041.55,30024,30028.27,-12.65,-0.04%,712992
"01/29/2021 14:43",30045.88,30060.32,30039.13,30040.92,1.47,0.00%,915194
"01/29/2021 14:42",29988.09,30039.45,29988.09,30039.45,51.33,+0.17%,819126
"01/29/2021 14:41",30002.58,30002.58,29974.97,29988.12,-14.56,-0.05%,1102371
"01/29/2021 14:40",30014.84,30016.91,30002.68,30002.68,-12.07,-0.04%,617844
"01/29/2021 14:39",30006.42,30014.9,30005.37,30014.75,7.28,+0.02%,462436
"01/29/2021 14:38",30033.35,30033.91,30007.47,30007.47,-25.95,-0.09%,522640
"01/29/2021 14:37",30019.97,30034.72,30002.65,30033.42,7.55,+0.03%,714491
"01/29/2021 14:36",30010.24,30025.87,29994.75,30025.87,16.29,+0.05%,1068787
"01/29/2021 14:35",29995.46,30020.91,29994.92,30009.58,14.15,+0.05%,845069
"01/29/2021 14:34",29994.91,30002.91,29988.24,29995.43,1.14,0.00%,747502
"01/29/2021 14:33",29989.37,29995.1,29982.76,29994.29,4.44,+0.01%,897927
"01/29/2021 14:32",30003.9,30008.35,29987.77,29989.85,-14.06,-0.05%,899861
"01/29/2021 14:31",30017.15,30021.35,30003.62,30003.91,-13.61,-0.05%,848625
"01/29/2021 14:30",30041.11,30041.11,30015.77,30017.52,-24.47,-0.08%,936336
"01/29/2021 14:29",30048.79,30054.17,30041.43,30041.99,-6.86,-0.02%,606513
"01/29/2021 14:28",30061.74,30061.74,30036.17,30048.85,-12.05,-0.04%,755860
"01/29/2021 14:27",30071.94,30072.06,30059.96,30060.9,-10.87,-0.04%,697996
"01/29/2021 14:26",30078.6,30083.05,30071.77,30071.77,-6.36,-0.02%,575444
"01/29/2021 14:25",30083.84,30085.63,30068.21,30078.13,-5.08,-0.02%,565119
"01/29/2021 14:24",30063.38,30083.21,30063.38,30083.21,21.3,+0.07%,583458
"01/29/2021 14:23",30067.94,30070.75,30059.22,30061.91,-6.26,-0.02%,625075
"01/29/2021 14:22",30064.13,30074.22,30057.95,30068.17,3.81,+0.01%,581707
"01/29/2021 14:21",30082.51,30082.51,30060.97,30064.36,-17.65,-0.06%,709499
"01/29/2021 14:20",30097.9,30105.19,30082.01,30082.01,-15.3,-0.05%,592032
"01/29/2021 14:19",30090.22,30098.66,30083.48,30097.31,6.52,+0.02%,507626
"01/29/2021 14:18",30085.83,30104.83,30085.83,30090.79,5.11,+0.02%,580163
"01/29/2021 14:17",30088.64,30093.48,30083.34,30085.68,-2.69,-0.01%,537513
"01/29/2021 14:16",30083.27,30107.53,30083.27,30088.37,4.72,+0.02%,617340
"01/29/2021 14:15",30093.14,30100.99,30083.65,30083.65,-9.36,-0.03%,774692
"01/29/2021 14:14",30082.36,30095.56,30080.84,30093.01,10.49,+0.03%,624418
"01/29/2021 14:13",30091.62,30093.19,30078.28,30082.52,-7.78,-0.03%,806648
"01/29/2021 14:12",30099.56,30102.7,30083.36,30090.3,-9.13,-0.03%,782505
"01/29/2021 14:11",30102.15,30102.15,30090.88,30099.43,-2.72,-0.01%,789265
"01/29/2021 14:10",30101.76,30102.15,30096.4,30102.15,1.35,0.00%,668928
"01/29/2021 14:09",30098.52,30101.67,30092.61,30100.8,2.07,+0.01%,836510
"01/29/2021 14:08",30091.36,30101.45,30089.21,30098.73,4.9,+0.02%,877165
"01/29/2021 14:07",30075.17,30099.86,30060.66,30093.83,15.79,+0.05%,1254809
"01/29/2021 14:06",30073.67,30085.29,30066.2,30078.04,4.34,+0.01%,692453
"01/29/2021 14:05",30070.2,30076.23,30056.45,30073.7,3.43,+0.01%,902353
"01/29/2021 14:04",30070.42,30086.14,30069.11,30070.27,0.38,0.00%,644155
"01/29/2021 14:03",30068.04,30083.62,30066.75,30069.89,4.17,+0.01%,808493
"01/29/2021 14:02",30050.84,30065.72,30037.03,30065.72,15.01,+0.05%,789344
"01/29/2021 14:01",30008.51,30057.18,30008.51,30050.71,43.68,+0.15%,1096956
"01/29/2021 14:00",29965.49,30007.03,29960.97,30007.03,41.75,+0.14%,961437
"01/29/2021 13:59",29951.95,29969.39,29951.95,29965.28,14.97,+0.05%,587146
"01/29/2021 13:58",29964.53,29975.02,29950.31,29950.31,-14.72,-0.05%,758873
"01/29/2021 13:57",29976.72,29978.9,29965.03,29965.03,-11.64,-0.04%,557484
"01/29/2021 13:56",29966.85,29981.57,29965.66,29976.67,9.72,+0.03%,530662
"01/29/2021 13:55",29979.01,29988.68,29966.95,29966.95,-11.75,-0.04%,792664
"01/29/2021 13:54",29972.95,29979.25,29966.82,29978.7,5.33,+0.02%,734329
"01/29/2021 13:53",29986.45,29990.38,29973.37,29973.37,-13.2,-0.04%,692430
"01/29/2021 13:52",29980.42,29995.74,29973.31,29986.57,5.44,+0.02%,620819
"01/29/2021 13:51",29977.45,29982.26,29973.93,29981.13,4.38,+0.01%,623628
"01/29/2021 13:50",29976.12,29994.25,29968.83,29976.75,0.82,0.00%,903710
"01/29/2021 13:49",29982.12,29984.28,29972.74,29975.93,-5.62,-0.02%,861163
"01/29/2021 13:48",30006.65,30007.25,29973.17,29981.55,-25.64,-0.09%,993174
"01/29/2021 13:47",29994.01,30009.69,29987.91,30007.19,12.87,+0.04%,725716
"01/29/2021 13:46",30043.43,30043.43,29994.23,29994.32,-48.83,-0.16%,978541
"01/29/2021 13:45",30032.87,30051.57,30028.59,30043.15,10.91,+0.04%,903266
"01/29/2021 13:44",30042.34,30042.34,30024.42,30032.24,-10,-0.03%,912537
"01/29/2021 13:43",30004.84,30042.24,30004.84,30042.24,37.45,+0.12%,1003805
"01/29/2021 13:42",30001.52,30004.79,29999.52,30004.79,3.55,+0.01%,802628
"01/29/2021 13:41",30018.74,30018.91,29999.43,30001.24,-17.11,-0.06%,643853
"01/29/2021 13:40",30027.75,30027.75,30011.44,30018.35,-9.71,-0.03%,935150
"01/29/2021 13:39",30032.9,30035.21,30019.26,30028.06,-5.21,-0.02%,797948
"01/29/2021 13:38",30029.63,30034.01,30029.3,30033.27,2.11,+0.01%,892462
"01/29/2021 13:37",30034.48,30041.32,30031.11,30031.16,-3.11,-0.01%,875843
"01/29/2021 13:36",30027.78,30043.48,30027.76,30034.27,6.89,+0.02%,1034864
"01/29/2021 13:35",30018.84,30027.38,30007.81,30027.38,7.94,+0.03%,890309
"01/29/2021 13:34",30016.7,30019.44,30010.45,30019.44,3.66,+0.01%,1080087
"01/29/2021 13:33",30027.29,30031.06,30008.96,30015.78,-11.53,-0.04%,1023939
"01/29/2021 13:32",30041.54,30041.54,30025.53,30027.31,-14.58,-0.05%,797609
"01/29/2021 13:31",30021.98,30042.36,30013.26,30041.89,18.69,+0.06%,1677544
"01/29/2021 13:30",30042.52,30042.52,30021.77,30023.2,-18.11,-0.06%,990563
"01/29/2021 13:29",30023.53,30041.31,30012.66,30041.31,18.4,+0.06%,1276427
"01/29/2021 13:28",30007.91,30032.8,29997.7,30022.91,14.89,+0.05%,1128034
"01/29/2021 13:27",30000.73,30008.02,29997.19,30008.02,7.35,+0.02%,896945
"01/29/2021 13:26",29975.22,30000.67,29973.81,30000.67,28,+0.09%,886752
"01/29/2021 13:25",29938.88,29978.38,29934.27,29972.67,33.41,+0.11%,1064240
"01/29/2021 13:24",29951.56,29951.56,29935.89,29939.26,-13.47,-0.04%,847494
"01/29/2021 13:23",29952.22,29958.26,29949.26,29952.73,1.2,0.00%,872648
"01/29/2021 13:22",29956.86,29957.7,29944.96,29951.53,-5.93,-0.02%,836256
"01/29/2021 13:21",29932.05,29957.46,29932.05,29957.46,27.41,+0.09%,956259
"01/29/2021 13:20",29884.88,29932.31,29878.49,29930.05,44.76,+0.15%,1083935
"01/29/2021 13:19",29871.03,29885.39,29870.36,29885.29,14.45,+0.05%,941463
"01/29/2021 13:18",29865.09,29895.55,29860.91,29870.84,5.37,+0.02%,924307
"01/29/2021 13:17",29883.39,29892.75,29856.3,29865.47,-18.14,-0.06%,1113257
"01/29/2021 13:16",29889.22,29901.34,29882.65,29883.61,-6.86,-0.02%,948707
"01/29/2021 13:15",29928.55,29928.55,29890.47,29890.47,-38.24,-0.13%,1044554
"01/29/2021 13:14",29921.19,29936.5,29921.19,29928.71,8.05,+0.03%,636063
"01/29/2021 13:13",29935.54,29948.31,29920.66,29920.66,-15.36,-0.05%,859192
"01/29/2021 13:12",29943.65,29943.65,29917.52,29936.02,-8.83,-0.03%,1412113
"01/29/2021 13:11",29954.39,29967.47,29944.35,29944.85,-8.84,-0.03%,761371
"01/29/2021 13:10",29958.08,29958.08,29939.93,29953.69,-4.15,-0.01%,692015
"01/29/2021 13:09",29968.69,29969.72,29944.31,29957.84,-10.04,-0.03%,817896
"01/29/2021 13:08",29947.8,29967.88,29946.38,29967.88,19.26,+0.06%,725904
"01/29/2021 13:07",29943.52,29957.84,29943.52,29948.62,6.03,+0.02%,1089723
"01/29/2021 13:06",29955.78,29976.15,29940.16,29942.59,-12.26,-0.04%,942105
"01/29/2021 13:05",29975.57,29975.57,29936.61,29954.85,-20.85,-0.07%,1091214
"01/29/2021 13:04",30005.2,30005.2,29973.78,29975.7,-29.2,-0.10%,903856
"01/29/2021 13:03",29993.22,30007.55,29985.05,30004.9,10.74,+0.04%,937139
"01/29/2021 13:02",30011.5,30011.5,29990.82,29994.16,-15.7,-0.05%,1054609
"01/29/2021 13:01",29930.83,30009.86,29930.83,30009.86,79.27,+0.26%,1350286
"01/29/2021 13:00",29957.44,29957.44,29928.17,29930.59,-25.87,-0.09%,1268210
"01/29/2021 12:59",29973.15,29973.15,29955.95,29956.46,-15.64,-0.05%,1236734
"01/29/2021 12:58",29986.42,29989.87,29962.84,29972.1,-12.98,-0.04%,1007594
"01/29/2021 12:57",29990.74,29991.49,29979.26,29985.08,-6.26,-0.02%,858536
"01/29/2021 12:56",30017.04,30017.04,29991.34,29991.34,-25.41,-0.08%,954910
"01/29/2021 12:55",30020.51,30021.46,30006.95,30016.75,-4.46,-0.01%,1034257
"01/29/2021 12:54",30013.26,30028.46,30006.65,30021.21,9.84,+0.03%,1260354
"01/29/2021 12:53",29961.41,30011.37,29959.27,30011.37,50.76,+0.17%,1334724
"01/29/2021 12:52",29958.61,29966.73,29955.07,29960.61,1.92,+0.01%,1424309
"01/29/2021 12:51",29935.95,29964.38,29935.95,29958.69,23.66,+0.08%,1378467
"01/29/2021 12:50",29898.26,29935.31,29898.26,29935.03,37.75,+0.13%,1542016
"01/29/2021 12:49",29916.84,29920.55,29895.99,29897.28,-20.74,-0.07%,1486334
"01/29/2021 12:48",29943.93,29944.26,29918.02,29918.02,-27.23,-0.09%,1282943
"01/29/2021 12:47",29950.25,29952.4,29938.79,29945.25,-4.84,-0.02%,1103829
"01/29/2021 12:46",29951.58,29961.62,29941.63,29950.09,-2.74,-0.01%,2188968
"01/29/2021 12:45",29993.68,30000,29952.75,29952.83,-37.15,-0.12%,1548723
"01/29/2021 12:44",30000.84,30004.41,29988.79,29989.98,-14.99,-0.05%,1019684
"01/29/2021 12:43",30025.92,30026.36,30004.97,30004.97,-17.45,-0.06%,1171043
"01/29/2021 12:42",30029.14,30035.12,30018.48,30022.42,-7.11,-0.02%,1058850
"01/29/2021 12:41",30012.47,30031.69,30000.7,30029.53,16.65,+0.06%,1293335
"01/29/2021 12:40",29984.6,30025.33,29984.6,30012.88,28.24,+0.09%,1779588
"01/29/2021 12:39",29983.57,29985.3,29974.73,29984.64,0.71,0.00%,1362231
"01/29/2021 12:38",29989.2,29989.2,29983.54,29983.93,-5.96,-0.02%,1414903
"01/29/2021 12:37",30012.28,30012.28,29989.79,29989.89,-21.9,-0.07%,1696637
"01/29/2021 12:36",30008.88,30020.28,30003,30011.79,2.96,+0.01%,1056768
"01/29/2021 12:35",30003.07,30028.54,30001,30008.83,6.66,+0.02%,1344411
"01/29/2021 12:34",30025.72,30025.72,30002.17,30002.17,-23.22,-0.08%,1176325
"01/29/2021 12:33",30019.36,30038.52,30015.03,30025.39,6.62,+0.02%,927222
"01/29/2021 12:32",30036.81,30036.81,30014.64,30018.77,-18.47,-0.06%,1035581
"01/29/2021 12:31",30060.23,30061.45,30037.24,30037.24,-22.41,-0.07%,1035658
"01/29/2021 12:30",30041.54,30059.65,30035.92,30059.65,17.78,+0.06%,856759
"01/29/2021 12:29",30046.97,30049.52,30041.37,30041.87,-4.48,-0.01%,707449
"01/29/2021 12:28",30059.72,30065.74,30045.53,30046.35,-14.1,-0.05%,858355
"01/29/2021 12:27",30056.65,30061.36,30047.02,30060.45,2.84,+0.01%,867906
"01/29/2021 12:26",30036.23,30065.41,30033.38,30057.61,21.88,+0.07%,1150399
"01/29/2021 12:25",30036.27,30043.73,30025.84,30035.73,-0.03,0.00%,1282786
"01/29/2021 12:24",30055.52,30055.52,30035.18,30035.76,-20.26,-0.07%,1028284
"01/29/2021 12:23",30071.17,30079.12,30054.22,30056.02,-14.53,-0.05%,1112928
"01/29/2021 12:22",30060.48,30070.56,30046.88,30070.55,9.41,+0.03%,1326240
"01/29/2021 12:21",30063.95,30065.38,30049.66,30061.14,-3.54,-0.01%,1097231
"01/29/2021 12:20",30076.11,30080.79,30059.8,30064.68,-11.46,-0.04%,1189087
"01/29/2021 12:19",30085.76,30085.76,30074.37,30076.14,-9.62,-0.03%,1093467
"01/29/2021 12:18",30091.85,30092.14,30079.05,30085.76,-6.93,-0.02%,1094771
"01/29/2021 12:17",30118.28,30118.28,30092.02,30092.69,-25.03,-0.08%,911705
"01/29/2021 12:16",30087.91,30118.01,30087.25,30117.72,30.76,+0.10%,981843
"01/29/2021 12:15",30143.36,30143.36,30086.96,30086.96,-55.12,-0.18%,1787703
"01/29/2021 12:14",30172.04,30172.04,30142.08,30142.08,-30.88,-0.10%,857706
"01/29/2021 12:13",30195.92,30196.55,30169.86,30172.96,-25.01,-0.08%,784664
"01/29/2021 12:12",30203.52,30203.83,30196.99,30197.97,-5.98,-0.02%,686887
"01/29/2021 12:11",30190.83,30212.44,30188.89,30203.95,13.13,+0.04%,664289
"01/29/2021 12:10",30189.98,30199.99,30187.5,30190.82,1.83,+0.01%,575670
"01/29/2021 12:09",30189.01,30191.62,30182.63,30188.99,0.91,0.00%,641654
"01/29/2021 12:08",30180.94,30188.08,30175.66,30188.08,6.87,+0.02%,647939
"01/29/2021 12:07",30191.34,30195.9,30181.17,30181.21,-10.55,-0.03%,837436
"01/29/2021 12:06",30211.57,30211.57,30190.91,30191.76,-19.95,-0.07%,603534
"01/29/2021 12:05",30215.52,30218.23,30210.92,30211.71,-1.94,-0.01%,747928
"01/29/2021 12:04",30201.42,30213.65,30200.11,30213.65,12.19,+0.04%,701981
"01/29/2021 12:03",30181.24,30201.46,30181.24,30201.46,19.9,+0.07%,830444
"01/29/2021 12:02",30194.9,30196.93,30181.56,30181.56,-12.32,-0.04%,921623
"01/29/2021 12:01",30192.82,30200.93,30189.58,30193.88,1.1,0.00%,813079
"01/29/2021 12:00",30208.89,30210.53,30191.45,30192.78,-15.55,-0.05%,1069989
"01/29/2021 11:59",30199.8,30208.84,30196.32,30208.33,9.34,+0.03%,762442
"01/29/2021 11:58",30183.36,30200.78,30181.12,30198.99,15.74,+0.05%,979830
"01/29/2021 11:57",30196.28,30196.28,30178.66,30183.25,-13.33,-0.04%,673251
"01/29/2021 11:56",30183.45,30198.26,30180.13,30196.58,12.06,+0.04%,896414
"01/29/2021 11:55",30163.1,30185.13,30163.1,30184.52,21.52,+0.07%,863965
"01/29/2021 11:54",30153.87,30163,30152.76,30163,8.96,+0.03%,855198
"01/29/2021 11:53",30158.06,30160.69,30154.04,30154.04,-4.42,-0.01%,862822
"01/29/2021 11:52",30181.38,30183.04,30156.28,30158.46,-21.79,-0.07%,1157348
"01/29/2021 11:51",30179.56,30191.56,30178.4,30180.25,0.39,0.00%,696765
"01/29/2021 11:50",30196.35,30200.99,30179.86,30179.86,-14.39,-0.05%,788563
"01/29/2021 11:49",30194.35,30206.59,30192.15,30194.25,-0.05,0.00%,959538
"01/29/2021 11:48",30195.11,30196.81,30185.64,30194.3,-0.03,0.00%,773450
"01/29/2021 11:47",30197.55,30198.03,30188.37,30194.33,-3.19,-0.01%,851897
"01/29/2021 11:46",30198.96,30201.13,30181.28,30197.52,-1.33,0.00%,889471
"01/29/2021 11:45",30200.17,30207.91,30191.38,30198.85,-4.34,-0.01%,1018301
"01/29/2021 11:44",30200.76,30210.19,30200.58,30203.19,3.32,+0.01%,875123
"01/29/2021 11:43",30221.98,30222.2,30197.76,30199.87,-22.35,-0.07%,878871
"01/29/2021 11:42",30222.61,30228,30216.52,30222.22,-0.56,0.00%,969957
"01/29/2021 11:41",30198.51,30233.07,30198.51,30222.78,23.97,+0.08%,1265122
"01/29/2021 11:40",30203.96,30204.16,30184.66,30198.81,-3.8,-0.01%,989500
"01/29/2021 11:39",30165.32,30202.61,30159.91,30202.61,41.72,+0.14%,1111080
"01/29/2021 11:38",30137.49,30160.89,30134.28,30160.89,19.28,+0.06%,1220394
"01/29/2021 11:37",30153.25,30156.86,30141.61,30141.61,-12.12,-0.04%,1520509
"01/29/2021 11:36",30147.96,30157.46,30147.46,30153.73,5.4,+0.02%,1362706
"01/29/2021 11:35",30153.41,30173.38,30145.2,30148.33,-4.3,-0.01%,1336165
"01/29/2021 11:34",30173.67,30175.72,30150.42,30152.63,-22.59,-0.07%,1071224
"01/29/2021 11:33",30165.16,30178.76,30163.11,30175.22,9.39,+0.03%,1103121
"01/29/2021 11:32",30213.32,30213.32,30165.67,30165.83,-49.34,-0.16%,1423996
"01/29/2021 11:31",30181.02,30218.06,30180.42,30215.17,32.32,+0.11%,1109025
"01/29/2021 11:30",30199.81,30204.99,30182.35,30182.85,-16.3,-0.05%,1176337
"01/29/2021 11:29",30208.29,30210.29,30197.6,30199.15,-9.03,-0.03%,996243
"01/29/2021 11:28",30225.91,30229.01,30207.59,30208.18,-16.03,-0.05%,1078385
"01/29/2021 11:27",30259.65,30264.52,30214.57,30224.21,-33.78,-0.11%,1257617
"01/29/2021 11:26",30293.18,30295.59,30256.01,30257.99,-31.48,-0.10%,1451587
"01/29/2021 11:25",30254.94,30289.47,30252.96,30289.47,33.64,+0.11%,1108890
"01/29/2021 11:24",30250.22,30270.33,30250.22,30255.83,5.12,+0.02%,1249827
"01/29/2021 11:23",30241.23,30251.09,30240.08,30250.71,9.96,+0.03%,1533486
"01/29/2021 11:22",30263.89,30263.89,30227.41,30240.75,-22.79,-0.08%,1382982
"01/29/2021 11:21",30244.56,30267.61,30244.56,30263.54,19.37,+0.06%,983611
"01/29/2021 11:20",30246.01,30247.9,30234.15,30244.17,-0.8,0.00%,1232002
"01/29/2021 11:19",30254.05,30254.05,30240.57,30244.97,-8.98,-0.03%,834428
"01/29/2021 11:18",30243.76,30255.34,30232.71,30253.95,10.46,+0.03%,1030422
"01/29/2021 11:17",30246.79,30250.23,30240.9,30243.49,-3.48,-0.01%,990351
