Time,Open,High,Low,Last,Change,%Chg,Volume
"10/29/2021 14:30",35715.76,35717.13,35710.49,35712.22,-3.67,-0.01%,542011
"10/29/2021 14:29",35719.55,35719.62,35715.89,35715.89,-4.12,-0.01%,464899
"10/29/2021 14:28",35724.87,35725.27,35718.87,35720.01,-4.63,-0.01%,454700
"10/29/2021 14:27",35716.41,35727.39,35716.07,35724.64,8.64,+0.02%,542461
"10/29/2021 14:26",35720.84,35722.57,35714.94,35716,-4.69,-0.01%,697981
"10/29/2021 14:25",35723.9,35723.94,35720.43,35720.69,-3.06,-0.01%,776288
"10/29/2021 14:24",35726.45,35730.68,35723.59,35723.75,-2.89,-0.01%,465544
"10/29/2021 14:23",35740.11,35740.26,35726.64,35726.64,-13.81,-0.04%,519320
"10/29/2021 14:22",35750.82,35751.28,35738.67,35740.45,-11.1,-0.03%,600838
"10/29/2021 14:21",35754.59,35756.14,35751.08,35751.55,-3,-0.01%,552685
"10/29/2021 14:20",35754.99,35760.04,35754.25,35754.55,-0.02,0.00%,756211
"10/29/2021 14:19",35758.7,35760.14,35751.99,35754.57,-4.05,-0.01%,565804
"10/29/2021 14:18",35764.83,35765.61,35749.84,35758.62,-6.06,-0.02%,807544
"10/29/2021 14:17",35768.3,35768.75,35764.16,35764.68,-3.83,-0.01%,506342
"10/29/2021 14:16",35774.53,35774.53,35768.51,35768.51,-5.74,-0.02%,485928
"10/29/2021 14:15",35778.04,35778.51,35772.82,35774.25,-4.21,-0.01%,401198
"10/29/2021 14:14",35782.96,35782.96,35778.46,35778.46,-4.58,-0.01%,493633
"10/29/2021 14:13",35784.61,35786.52,35783.04,35783.04,-2.1,-0.01%,369765
"10/29/2021 14:12",35786.22,35787.17,35784.34,35785.14,-1.12,0.00%,436864
"10/29/2021 14:11",35784.09,35787.66,35784.09,35786.26,2.46,+0.01%,517647
"10/29/2021 14:10",35786.67,35787.21,35782.01,35783.8,-3.16,-0.01%,513995
"10/29/2021 14:09",35786.38,35787.15,35782.75,35786.96,0.37,0.00%,687632
"10/29/2021 14:08",35781.92,35786.95,35781.34,35786.59,4.56,+0.01%,481619
"10/29/2021 14:07",35779.27,35782.66,35778.7,35782.03,2.69,+0.01%,601266
"10/29/2021 14:06",35783.91,35784.11,35777.95,35779.34,-5.61,-0.02%,614530
"10/29/2021 14:05",35787.6,35788.03,35783.96,35784.95,-2,-0.01%,561039
"10/29/2021 14:04",35786.98,35789.62,35783.4,35786.95,0.34,0.00%,512828
"10/29/2021 14:03",35787.23,35787.41,35783.76,35786.61,-1,0.00%,355087
"10/29/2021 14:02",35786.24,35791.97,35786.2,35787.61,1.95,+0.01%,504839
"10/29/2021 14:01",35791.57,35791.57,35783.75,35785.66,-6.17,-0.02%,470570
"10/29/2021 14:00",35796.03,35796.03,35785.96,35791.83,-4.13,-0.01%,508156
"10/29/2021 13:59",35795.01,35796.08,35793.56,35795.96,0.81,0.00%,394880
"10/29/2021 13:58",35789.43,35795.2,35789.18,35795.15,5.7,+0.02%,591194
"10/29/2021 13:57",35790.66,35790.7,35787.37,35789.45,-1.15,0.00%,365066
"10/29/2021 13:56",35785.02,35791.68,35784.62,35790.6,5.45,+0.02%,347466
"10/29/2021 13:55",35778.69,35786.62,35778.48,35785.15,7.22,+0.02%,391425
"10/29/2021 13:54",35781.86,35781.86,35776.96,35777.93,-3.96,-0.01%,471801
"10/29/2021 13:53",35780.28,35783.01,35777.7,35781.89,1.45,0.00%,374458
"10/29/2021 13:52",35776.42,35780.55,35776.23,35780.44,3.96,+0.01%,380413
"10/29/2021 13:51",35779.7,35779.7,35774.9,35776.48,-3.32,-0.01%,391383
"10/29/2021 13:50",35777.56,35780.9,35776.41,35779.8,2.16,+0.01%,552424
"10/29/2021 13:49",35776.9,35777.97,35775.95,35777.64,0.82,0.00%,426357
"10/29/2021 13:48",35773.22,35780.44,35773.22,35776.82,3.39,+0.01%,689763
"10/29/2021 13:47",35780.95,35781.15,35773.43,35773.43,-7.54,-0.02%,592795
"10/29/2021 13:46",35783.96,35783.96,35779.92,35780.97,-3.18,-0.01%,621330
"10/29/2021 13:45",35792.08,35792.71,35783.83,35784.15,-7.96,-0.02%,445075
"10/29/2021 13:44",35794.28,35794.46,35791.12,35792.11,-2.37,-0.01%,435488
"10/29/2021 13:43",35794.26,35797.9,35793.39,35794.48,0.05,0.00%,532061
"10/29/2021 13:42",35796.54,35799.2,35794.23,35794.43,-3.16,-0.01%,389646
"10/29/2021 13:41",35796.69,35798.07,35795.45,35797.59,0.71,0.00%,473767
"10/29/2021 13:40",35798.03,35798.11,35795.39,35796.88,-1.72,0.00%,521347
"10/29/2021 13:39",35799.33,35801.16,35796.01,35798.6,-0.47,0.00%,874941
"10/29/2021 13:38",35802.09,35805.28,35799.07,35799.07,-3.03,-0.01%,309007
"10/29/2021 13:37",35804.57,35804.57,35800.83,35802.1,-2.17,-0.01%,341202
"10/29/2021 13:36",35793.36,35804.58,35793.22,35804.27,11.18,+0.03%,390322
"10/29/2021 13:35",35796.25,35799.19,35793.09,35793.09,-2.9,-0.01%,444857
"10/29/2021 13:34",35795.5,35796.08,35793.16,35795.99,0.58,0.00%,919477
"10/29/2021 13:33",35798.61,35799.6,35795.4,35795.41,-3,-0.01%,369022
"10/29/2021 13:32",35797.76,35799.03,35795.96,35798.41,0.72,0.00%,331995
"10/29/2021 13:31",35795.25,35799.24,35794.96,35797.69,2.47,+0.01%,419614
"10/29/2021 13:30",35796.04,35796.31,35792.85,35795.22,0.06,0.00%,543457
"10/29/2021 13:29",35795.85,35798.12,35794.89,35795.16,-0.42,0.00%,373951
"10/29/2021 13:28",35794.48,35796.83,35794.48,35795.58,1.43,0.00%,418628
"10/29/2021 13:27",35794.76,35797.28,35793.94,35794.15,-0.63,0.00%,392249
"10/29/2021 13:26",35794.81,35794.81,35790.54,35794.78,-0.22,0.00%,359702
"10/29/2021 13:25",35790.5,35795.34,35790.5,35795,4.43,+0.01%,389518
"10/29/2021 13:24",35791.79,35792.76,35789.6,35790.57,-1.98,-0.01%,382964
"10/29/2021 13:23",35791.58,35796.76,35789.99,35792.55,1.09,0.00%,461078
"10/29/2021 13:22",35791.77,35792.53,35789.45,35791.46,-0.04,0.00%,1829016
"10/29/2021 13:21",35796.08,35796.08,35790.92,35791.5,-4.84,-0.01%,520209
"10/29/2021 13:20",35800.89,35800.9,35796.24,35796.34,-4.52,-0.01%,430007
"10/29/2021 13:19",35796.87,35800.86,35796.87,35800.86,4.02,+0.01%,383929
"10/29/2021 13:18",35795.4,35796.86,35792.54,35796.84,1.76,0.00%,454583
"10/29/2021 13:17",35797.2,35797.83,35794.17,35795.08,-2.15,-0.01%,400315
"10/29/2021 13:16",35798.18,35798.36,35796.59,35797.23,-0.82,0.00%,447251
"10/29/2021 13:15",35796.93,35798.05,35793.22,35798.05,2.25,+0.01%,625647
"10/29/2021 13:14",35799.66,35799.82,35794.8,35795.8,-3.77,-0.01%,382462
"10/29/2021 13:13",35800.6,35802.48,35799.48,35799.57,-1.27,0.00%,450449
"10/29/2021 13:12",35799.67,35802.43,35798.72,35800.84,1.29,0.00%,341051
"10/29/2021 13:11",35801.54,35801.61,35797.2,35799.55,-2.7,-0.01%,423937
"10/29/2021 13:10",35802.03,35802.25,35800.53,35802.25,-0.14,0.00%,358184
"10/29/2021 13:09",35800.13,35803.38,35797.38,35802.39,1.85,+0.01%,358271
"10/29/2021 13:08",35800.53,35802.68,35800.51,35800.54,0.13,0.00%,369550
"10/29/2021 13:07",35799.1,35800.41,35796.97,35800.41,1.46,0.00%,337060
"10/29/2021 13:06",35803.45,35803.89,35798.27,35798.95,-4.59,-0.01%,396051
"10/29/2021 13:05",35807.44,35807.44,35800.53,35803.54,-4.09,-0.01%,444830
"10/29/2021 13:04",35806.61,35808.85,35804.57,35807.63,1.17,0.00%,494633
"10/29/2021 13:03",35804.06,35806.76,35800.12,35806.46,3.37,+0.01%,622127
"10/29/2021 13:02",35795.22,35803.09,35795.22,35803.09,8.64,+0.02%,460846
"10/29/2021 13:01",35794.88,35795.86,35793.15,35794.45,-0.34,0.00%,379346
"10/29/2021 13:00",35798.96,35799.93,35794.33,35794.79,-3.74,-0.01%,493688
"10/29/2021 12:59",35793.32,35799.88,35793.29,35798.53,4.99,+0.01%,439991
"10/29/2021 12:58",35800.03,35800.11,35791.98,35793.54,-6.66,-0.02%,1608362
"10/29/2021 12:57",35805.28,35805.28,35799.64,35800.2,-5.1,-0.01%,885691
"10/29/2021 12:56",35801.1,35805.82,35800.94,35805.3,4.04,+0.01%,498657
"10/29/2021 12:55",35801.95,35807.62,35801.03,35801.26,-0.78,0.00%,710176
"10/29/2021 12:54",35801.82,35802.58,35798.57,35802.04,0.39,0.00%,714410
"10/29/2021 12:53",35803.41,35803.85,35799.91,35801.65,-0.8,0.00%,585619
"10/29/2021 12:52",35806.77,35808.19,35802.45,35802.45,-4.41,-0.01%,591392
"10/29/2021 12:51",35811.26,35811.6,35804,35806.86,-4.47,-0.01%,510093
"10/29/2021 12:50",35810.75,35812.19,35807.45,35811.33,-0.32,0.00%,635267
"10/29/2021 12:49",35814.73,35815.72,35811.55,35811.65,-3.18,-0.01%,525274
"10/29/2021 12:48",35810.18,35816.26,35809.33,35814.83,4.99,+0.01%,566025
"10/29/2021 12:47",35818.81,35818.81,35809.84,35809.84,-8.78,-0.02%,734084
"10/29/2021 12:46",35825.48,35825.77,35818.62,35818.62,-7.31,-0.02%,881429
"10/29/2021 12:45",35825.91,35828.52,35824.05,35825.93,0.11,0.00%,877881
"10/29/2021 12:44",35825.86,35829.89,35825.52,35825.82,-0.09,0.00%,743565
"10/29/2021 12:43",35832.09,35832.44,35825.69,35825.91,-6.13,-0.02%,534431
"10/29/2021 12:42",35834.74,35835.78,35832.04,35832.04,-1.48,0.00%,782387
"10/29/2021 12:41",35834.76,35835.42,35832,35833.52,-0.76,0.00%,676134
"10/29/2021 12:40",35833.35,35834.95,35832.33,35834.28,0.99,0.00%,591045
"10/29/2021 12:39",35834.15,35834.96,35832.73,35833.29,-0.83,0.00%,570257
"10/29/2021 12:38",35829.34,35834.67,35829.34,35834.12,4.74,+0.01%,835500
"10/29/2021 12:37",35831.37,35831.56,35829.14,35829.38,-1.16,0.00%,570972
"10/29/2021 12:36",35825.62,35830.63,35825.62,35830.54,5.21,+0.01%,467900
"10/29/2021 12:35",35822.44,35825.85,35822.15,35825.33,2.29,+0.01%,874979
"10/29/2021 12:34",35828.82,35830.89,35822.78,35823.04,-5.63,-0.02%,676481
"10/29/2021 12:33",35831.6,35833.77,35828.42,35828.67,-2.65,-0.01%,627023
"10/29/2021 12:32",35829.15,35834.33,35828.4,35831.32,1.79,0.00%,584022
"10/29/2021 12:31",35834.06,35834.06,35829.53,35829.53,-4.96,-0.01%,714394
"10/29/2021 12:30",35840.4,35841.47,35834.2,35834.49,-6.34,-0.02%,937382
"10/29/2021 12:29",35837.11,35841.47,35837.11,35840.83,3.1,+0.01%,655414
"10/29/2021 12:28",35829.59,35838.4,35829.38,35837.73,7.91,+0.02%,1036315
"10/29/2021 12:27",35827.36,35829.82,35826.06,35829.82,2.07,+0.01%,691457
"10/29/2021 12:26",35817.74,35832.44,35816.32,35827.75,10,+0.03%,633277
"10/29/2021 12:25",35830.67,35831.28,35817.75,35817.75,-12.89,-0.04%,678900
"10/29/2021 12:24",35830.04,35835.9,35830.04,35830.64,0.69,0.00%,899945
"10/29/2021 12:23",35826.69,35830.07,35824.61,35829.95,3.62,+0.01%,507196
"10/29/2021 12:22",35807.08,35827.24,35807.08,35826.33,19.36,+0.05%,1019824
"10/29/2021 12:21",35800.2,35807.1,35800.2,35806.97,5.6,+0.02%,694307
"10/29/2021 12:20",35802.26,35804.22,35800.92,35801.37,-0.72,0.00%,1035239
"10/29/2021 12:19",35805.62,35805.62,35801.91,35802.09,-2.45,-0.01%,747838
"10/29/2021 12:18",35800.98,35804.83,35800.5,35804.54,3.73,+0.01%,664275
"10/29/2021 12:17",35799.89,35802.56,35799.29,35800.81,1.19,0.00%,1192139
"10/29/2021 12:16",35801.99,35803.6,35799.35,35799.62,-2.19,-0.01%,594497
"10/29/2021 12:15",35798.57,35801.81,35798.47,35801.81,3.2,+0.01%,576866
"10/29/2021 12:14",35801.35,35802.62,35797.37,35798.61,-2.42,-0.01%,973190
"10/29/2021 12:13",35801.96,35805.91,35801.03,35801.03,-0.47,0.00%,797814
"10/29/2021 12:12",35803.01,35806.38,35798.92,35801.5,-1.58,0.00%,782984
"10/29/2021 12:11",35805,35805,35798.44,35803.08,-1.03,0.00%,724732
"10/29/2021 12:10",35785.32,35804.11,35784.88,35804.11,18.92,+0.05%,1105136
"10/29/2021 12:09",35785.21,35788.01,35784.13,35785.19,0.11,0.00%,725084
"10/29/2021 12:08",35780.32,35785.28,35779.47,35785.08,4.8,+0.01%,668655
"10/29/2021 12:07",35777.14,35781.18,35773.67,35780.28,2.95,+0.01%,542642
"10/29/2021 12:06",35778.2,35780.55,35776.6,35777.33,-0.3,0.00%,722132
"10/29/2021 12:05",35777.79,35778.81,35776.37,35777.63,-0.33,0.00%,577852
"10/29/2021 12:04",35782.17,35782.17,35776.7,35777.96,-4.4,-0.01%,955917
"10/29/2021 12:03",35779.02,35783.87,35778.86,35782.36,3.57,+0.01%,908712
"10/29/2021 12:02",35774.55,35779.48,35774.55,35778.79,4.37,+0.01%,685563
"10/29/2021 12:01",35766.05,35774.42,35765.86,35774.42,7.65,+0.02%,647211
"10/29/2021 12:00",35773.63,35774.39,35766.13,35766.77,-6.89,-0.02%,707231
"10/29/2021 11:59",35781.01,35782.06,35772.09,35773.66,-7.04,-0.02%,473216
"10/29/2021 11:58",35784.05,35786.9,35779.54,35780.7,-3.98,-0.01%,454019
"10/29/2021 11:57",35784.34,35787.12,35782.17,35784.68,0.49,0.00%,553804
"10/29/2021 11:56",35784.53,35785.97,35782.76,35784.19,1.1,0.00%,662087
"10/29/2021 11:55",35770.79,35783.52,35770.37,35783.09,12.33,+0.03%,506281
"10/29/2021 11:54",35767.35,35773.96,35767.35,35770.76,3.27,+0.01%,584713
"10/29/2021 11:53",35758.81,35768.03,35757.33,35767.49,8.57,+0.02%,532933
"10/29/2021 11:52",35755.38,35759.45,35751.96,35758.92,2.98,+0.01%,349016
"10/29/2021 11:51",35758.04,35758.27,35751.5,35755.94,-2.89,-0.01%,507970
"10/29/2021 11:50",35757.03,35760.18,35752.73,35758.83,1.38,0.00%,610951
"10/29/2021 11:49",35755.56,35759.35,35755.03,35757.45,1.89,+0.01%,444315
"10/29/2021 11:48",35748.8,35758.31,35748.06,35755.56,6.77,+0.02%,373951
"10/29/2021 11:47",35755.9,35756.2,35747.58,35748.79,-7.08,-0.02%,629569
"10/29/2021 11:46",35757.05,35761.39,35755.87,35755.87,-0.91,0.00%,539184
"10/29/2021 11:45",35758.29,35758.29,35753.05,35756.78,-1.41,0.00%,632844
"10/29/2021 11:44",35759.94,35761.05,35754.19,35758.19,-1.86,-0.01%,600401
"10/29/2021 11:43",35767.67,35768.21,35760.02,35760.05,-7.89,-0.02%,578528
"10/29/2021 11:42",35780.47,35782.32,35767.79,35767.94,-12.6,-0.04%,669926
"10/29/2021 11:41",35788.36,35788.36,35779.61,35780.54,-7.85,-0.02%,657933
"10/29/2021 11:40",35784.21,35789.21,35784.11,35788.39,3.72,+0.01%,1036557
"10/29/2021 11:39",35788.14,35788.19,35782.78,35784.67,-3.38,-0.01%,488493
"10/29/2021 11:38",35796.38,35796.5,35787.66,35788.05,-7.76,-0.02%,768938
"10/29/2021 11:37",35803.7,35804.15,35793.1,35795.81,-8.56,-0.02%,576761
"10/29/2021 11:36",35805.32,35807.35,35804.23,35804.37,-0.42,0.00%,452990
"10/29/2021 11:35",35815.56,35815.96,35801.77,35804.79,-10.73,-0.03%,840487
"10/29/2021 11:34",35813.49,35823.64,35810.59,35815.52,2.11,+0.01%,681043
"10/29/2021 11:33",35813.32,35815.95,35810.48,35813.41,0.04,0.00%,683696
"10/29/2021 11:32",35803.11,35814.38,35803.11,35813.37,10.87,+0.03%,778304
"10/29/2021 11:31",35797.81,35803.04,35794.18,35802.5,5.26,+0.01%,639306
"10/29/2021 11:30",35789.73,35797.24,35789.7,35797.24,8.09,+0.02%,758965
"10/29/2021 11:29",35789.87,35789.87,35785.26,35789.15,-0.74,0.00%,769857
"10/29/2021 11:28",35792.65,35793.45,35789.83,35789.89,-2.66,-0.01%,623920
"10/29/2021 11:27",35801.36,35804.9,35791.56,35792.55,-9.01,-0.03%,1081527
"10/29/2021 11:26",35795.89,35801.56,35795.83,35801.56,5.29,+0.01%,625709
"10/29/2021 11:25",35798.73,35802.67,35794.23,35796.27,-2.82,-0.01%,816128
"10/29/2021 11:24",35796.28,35799.11,35795.51,35799.09,3.05,+0.01%,667411
"10/29/2021 11:23",35789.6,35798.12,35786.94,35796.04,6.6,+0.02%,636754
"10/29/2021 11:22",35787.59,35790.15,35787.18,35789.44,1.87,+0.01%,587593
"10/29/2021 11:21",35782.8,35787.57,35777.9,35787.57,4.96,+0.01%,761278
"10/29/2021 11:20",35787.22,35790,35780.2,35782.61,-5.02,-0.01%,871597
"10/29/2021 11:19",35785.35,35788.15,35783.08,35787.63,1.82,+0.01%,606132
"10/29/2021 11:18",35785.52,35791.84,35785.14,35785.81,0.32,0.00%,866140
"10/29/2021 11:17",35779.54,35785.86,35777.73,35785.49,6.35,+0.02%,679012
"10/29/2021 11:16",35778.87,35779.5,35772.78,35779.14,0.49,0.00%,546569
"10/29/2021 11:15",35779.5,35784.63,35778.65,35778.65,-1.09,0.00%,586948
"10/29/2021 11:14",35781.52,35783.46,35778.8,35779.74,-1.56,0.00%,649516
"10/29/2021 11:13",35783.27,35786.92,35781.3,35781.3,-2.04,-0.01%,488888
